@relation 'FiroModalityInstances: -C 0-weka.filters.unsupervised.attribute.Remove-R3'

@attribute Label {Obligation,Prohibition,Other}
@attribute text string
@attribute posTagSeq string

@data
Obligation,'Procedure where recorded information is removed 17 . — -LRB- 1 -RRB- An oYcer who removes any recorded information in the exercise of power conferred by regulation 16 must , if so requested by person showing himself— -LRB- a -RRB- to be the occupier of premises from which the information was removed ; or -LRB- b -RRB- to have had custody or control of the information immediately before the removal ; provide that person with record of what he has removed . -LRB- 2 -RRB- The oYcer must provide the record within reasonable time from the making of the request for it . -LRB- 3 -RRB- Subject to paragraph -LRB- 7 -RRB- , if request for permission to be granted access to anything which— -LRB- a -RRB- has been removed by an oYcer ; and -LRB- b -RRB- is retained by the Commissioners for the purposes of investigating an oVence ; is made to the oYcer in overall charge of the investigation by person who had custody or control of the thing immediately before it was so removed or by someone acting on behalf of such person , that oYcer must allow the person who made the request access to it under the supervision of an oYcer . -LRB- 4 -RRB- Subject to paragraph -LRB- 7 -RRB- , if request for a photograph or copy of any such thing is made to the oYcer in overall charge of the investigation by person who had custody or control of the thing immediately before it was so removed , or by someone acting on behalf of such person , that oYcer must— -LRB- a -RRB- allow the person who made the request access to it under the supervision of an oYcer for the purpose of photographing it or copying it ; or -LRB- b -RRB- photograph or copy it , or cause it to be photographed or copied . -LRB- 5 -RRB- Where anything is photographed or copied under paragraph -LRB- 4 -RRB- -LRB- b -RRB- , the photograph or copy must be supplied to the person who made the request . -LRB- 6 -RRB- The photograph or copy must be supplied within reasonable time from the making of the request .','NNP WRB VBN NN VBZ VBN CD . NNP -LRB- CD -RRB- DT NN WP VBZ DT JJ NN IN DT NN IN NN VBN IN NN CD MD , IN RB VBN IN NN VBG NN -LRB- DT -RRB- TO VB DT NN IN NNS IN WDT DT NN VBD VBN : CC -LRB- NN -RRB- TO VB VBN NN CC NN IN DT NN RB IN DT NN : VB DT NN IN NN IN WP PRP VBZ VBN . -LRB- CD -RRB- DT NN MD VB DT NN IN JJ NN IN DT NN IN DT NN IN PRP . -LRB- LS -RRB- VBP TO VB -LRB- CD -RRB- , IN NN IN NN TO VB VBN NN TO NN NN -LRB- DT -RRB- VBZ VBN VBN IN DT NN : CC -LRB- NN -RRB- VBZ VBN IN DT NNS IN DT NNS IN VBG DT NN : VBZ VBN TO DT NN IN JJ NN IN DT NN IN NN WP VBD NN CC NN IN DT NN RB IN PRP VBD RB VBN CC IN NN VBG IN NN IN JJ NN , DT NN MD VB DT NN WP VBD DT NN NN TO PRP IN DT NN IN DT NN . -LRB- LS -RRB- VBP TO VB -LRB- CD -RRB- , IN NN IN DT NN CC NN IN DT JJ NN VBZ VBN TO DT NN IN JJ NN IN DT NN IN NN WP VBD NN CC NN IN DT NN RB IN PRP VBD RB VBN , CC IN NN VBG IN NN IN JJ NN , WDT VBP NN -LRB- DT -RRB- VBP DT NN WP VBD DT NN NN TO PRP IN DT NN IN DT NN IN DT NN IN VBG PRP CC VBG PRP : CC -LRB- NN -RRB- NN CC VB PRP , CC VB PRP TO VB VBN CC VBN . -LRB- LS -RRB- WRB NN VBZ VBN CC VBN IN NN -LRB- CD -RRB- -LRB- NN -RRB- , DT NN CC NN MD VB VBN TO DT NN WP VBD DT NN . -LRB- CD -RRB- DT NN CC NN MD VB VBN IN JJ NN IN DT NN IN DT NN .'
Obligation,'-LRB- 4 -RRB- An oYcer seeking to exercise the powers conferred by warrant under this regulation or , if there is more than one such oYcer , that one of them who is in charge of the search must provide copy of the warrant endorsed with his name as follows— -LRB- a -RRB- if the occupier of the premises concerned is present at the time the search is to begin , the copy must be supplied to the occupier ; -LRB- b -RRB- if at that time the occupier is not present but person who appears to the oYcer to be in charge of the premises is present , the copy must be supplied to that person ; -LRB- c -RRB- if neither sub-paragraph -LRB- a -RRB- nor -LRB- b -RRB- applies , the copy must be left in prominent place on the premises .','-LRB- LS -RRB- DT NN VBG TO VB DT NNS VBN IN NN IN DT NN CC , IN EX VBZ JJR IN CD JJ NN , IN CD IN PRP WP VBZ IN NN IN DT NN MD VB NN IN DT NN VBD IN PRP$ NN IN NN -LRB- DT -RRB- IN DT NN IN DT NNS VBN VBZ JJ IN DT NN DT NN VBZ TO VB , DT NN MD VB VBN TO DT NN : -LRB- NN -RRB- IN IN DT NN DT NN VBZ RB JJ CC NN WP VBZ TO DT NN TO VB IN NN IN DT NN VBZ JJ , DT NN MD VB VBN TO DT NN : -LRB- NN -RRB- IN DT NN -LRB- DT -RRB- CC -LRB- NN -RRB- VBZ , DT NN MD VB VBN IN JJ NN IN DT NNS .'
Obligation,'-LRB- 3 -RRB- Where the Commissioners decide to impose penalty under this regulation , they must forthwith inform the person , in writing , of— -LRB- a -RRB- their decision to impose the penalty and its amount ; -LRB- b -RRB- their reasons for imposing the penalty ; -LRB- c -RRB- the review procedure ; and -LRB- d -RRB- the right to appeal to tribunal .','-LRB- LS -RRB- WRB DT NNPS VBP TO VB NN IN DT NN , PRP MD VB VB DT NN , IN NN , \'\' -LRB- DT -RRB- PRP$ NN TO VB DT NN CC PRP$ NN : -LRB- NN -RRB- PRP$ NNS IN VBG DT NN : -LRB- NN -RRB- DT NN NN : CC -LRB- NN -RRB- DT NN TO VB TO NN .'
Obligation,'-LRB- 5 -RRB- Where the Commissioners are required under this regulation to review any decision they must either— -LRB- a -RRB- conﬁrm the decision ; or -LRB- b -RRB- withdraw or vary the decision and take such further steps -LRB- if any -RRB- in consequence of the withdrawal or variation as they consider appropriate .','-LRB- LS -RRB- WRB DT NNS VBP VBN IN DT NN TO VB DT NN PRP MD VB -LRB- DT -RRB- VB DT NN : CC -LRB- NN -RRB- VB CC VB DT NN CC VB JJ JJ NNS -LRB- IN DT -RRB- IN NN IN DT NN CC NN IN PRP VBP JJ .'
Obligation,'-LRB- 3 -RRB- Any such proceedings which are so instituted must be commenced in the name of an oYcer .','-LRB- LS -RRB- DT JJ NNS WDT VBP RB VBN MD VB VBN IN DT NN IN DT NN .'
Obligation,'-LRB- 6 -RRB- In exercising their power to institute proceedings for an oVence under these Regulations , the Commissioners must comply with any conditions or restrictions imposed in writing by the Treasury .','-LRB- CD -RRB- IN VBG PRP$ NN TO VB NNS IN DT NN IN DT NNS , DT NNS MD VB IN DT NNS CC NNS VBN IN NN IN DT NNP .'
Obligation,'-LRB- 2 -RRB- Where an authorised person ceases to carry on that business , he must inform the Authority forthwith . -LRB- 3 -RRB- Any information to be supplied to the Authority under this regulation must be in such form or veriﬁed in such manner as the Authority may specify . -LRB- 4 -RRB- Any requirement imposed by this regulation is to be treated as if it were requirement imposed by or under the 2000 Act . -LRB- 5 -RRB- Any function of theAuthority under this regulation is to be treated as if it were function of the Authority under the 2000 Act .','-LRB- LS -RRB- WRB DT JJ NN NNS TO VB RP DT NN , PRP MD VB DT NNP NN . -LRB- LS -RRB- DT NN TO VB VBN TO DT NNP IN DT NN MD VB IN JJ NN CC JJ IN JJ NN IN DT NNP MD VB . -LRB- LS -RRB- DT NN VBN IN DT NN VBZ TO VB VBN IN IN PRP VBD NN VBN IN CC IN DT CD NNP . -LRB- CD -RRB- DT NN IN NN IN DT NN VBZ TO VB VBN IN IN PRP VBD NN IN DT NNP IN DT CD NNP .'
Obligation,'Supervisory authorities etc. to report evidence of money laundering 26 . — -LRB- 1 -RRB- Where supervisory authority , in the light of any information obtained by it , knows or suspects , or has reasonable grounds for knowing or suspecting , that someone has or may have been engaged in money laundering , the supervisory authority must disclose the information to constable as soon as is reasonably practicable .','JJ NNS FW TO VB NN IN NN NN CD . NNP -LRB- LS -RRB- WRB JJ NN , IN DT NN IN DT NN VBN IN PRP , VBZ CC VBZ , CC VBZ JJ NNS IN VBG CC VBG , IN NN VBZ CC MD VB VBN VBN IN NN NN , DT JJ NN MD VB DT NN TO VB RB RB RB VBZ RB JJ .'
Obligation,'-LRB- 3 -RRB- Where any person within paragraph -LRB- 6 -RRB- , in the light of any information obtained by him , knows or suspects or has reasonable grounds for knowing or suspecting that someone has or may have been engaged in money laundering , he must , as soon as is reasonably practicable , disclose that information either to constable or to the supervisory authority by whom he was appointed or authorised .','-LRB- LS -RRB- WRB DT NN IN NN -LRB- CD -RRB- , IN DT NN IN DT NN VBN IN PRP , VBZ CC VBZ CC VBZ JJ NNS IN VBG CC VBG IN NN VBZ CC MD VB VBN VBN IN NN NN , PRP MD , RB RB RB VBZ RB JJ , VB DT NN CC TO VB CC TO DT JJ NN IN WP PRP VBD VBN CC VBN .'
Other,'Citation , commencement etc. 1 . — -LRB- 1 -RRB- These Regulations may be cited as the Money Laundering Regulations 2003 . -LRB- 2 -RRB- These Regulations come into force— -LRB- a -RRB- for the purposes of regulation 10 in so far as it relates to person who acts as a high value dealer , on 1st April 2004 ; -LRB- b -RRB- for the purposes of regulation 2 -LRB- 3 -RRB- -LRB- h -RRB- , on 31st October 2004 ; -LRB- c -RRB- for the purposes of regulation 2 -LRB- 3 -RRB- -LRB- i -RRB- , on 14th January 2005 ; -LRB- d -RRB- for all other purposes , on 1st March 2004 . -LRB- 3 -RRB- These Regulations are prescribed for the purposes of sections 168 -LRB- 4 -RRB- -LRB- b -RRB- and 402 -LRB- 1 -RRB- -LRB- b -RRB- of the 2000 Act . -LRB- 4 -RRB- The following Regulations are revoked— -LRB- a -RRB- the Money Laundering Regulations 1993 -LRB- e -RRB- ; -LRB- b -RRB- the Financial Services and Markets Act 2000 -LRB- Regulations Relating to Money Laundering -RRB- Regulations 2001 -LRB- f -RRB- ; -LRB- c -RRB- the Money Laundering Regulations 2001 -LRB- g -RRB- .','NNP , NN FW CD . NNP -LRB- CD -RRB- DT NNS MD VB VBN IN DT NN VBG NNS CD . -LRB- CD -RRB- DT NNS VBP IN NN -LRB- DT -RRB- IN DT NNS IN NN CD IN RB RB IN PRP VBZ TO NN WP VBZ IN DT JJ NN NN , IN JJ NNP CD : -LRB- NN -RRB- IN DT NNS IN NN CD -LRB- CD -RRB- -LRB- NNP -RRB- , IN JJ NNP CD : -LRB- NN -RRB- IN DT NNS IN NN CD -LRB- CD -RRB- -LRB- NNP -RRB- , IN JJ NNP CD : -LRB- NN -RRB- IN DT JJ NNS , IN JJ NNP CD . -LRB- LS -RRB- DT NNS VBP VBN IN DT NNS IN NNS CD -LRB- CD -RRB- -LRB- NN -RRB- CC CD -LRB- CD -RRB- -LRB- NN -RRB- IN DT CD NNP . -LRB- LS -RRB- DT VBG NNS VBP VBG -LRB- DT -RRB- DT NN VBG NNPS CD -LRB- NN -RRB- : -LRB- NN -RRB- DT NNP NNPS CC NNP NNP CD -LRB- NNS VBG TO NNP NNP -RRB- NNPS CD -LRB- NN -RRB- : -LRB- NN -RRB- DT NN VBG NNS CD -LRB- NN -RRB- .'
